,date,time,x-pid,x-status,x-ctx,x-comment,hello,new
1,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:389>,VIDEO,[onAppStart]:,Exited Function
2,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:389>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Entered Function
3,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:389>,VIDEO,"[disconnectPreviousConnections, Name:mitump1096: NewId:4702111234508538223: retryCounter:00-00-00-00-00-00-00-E0: NewIP:182.73.164.133: NewMacAddress:[object Object]]:",Entered Function
4,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:389>,VIDEO,"[disconnectPreviousConnections, Name:mitump1096: NewId:4702111234508538223: retryCounter:00-00-00-00-00-00-00-E0: NewIP:182.73.164.133: NewMacAddress:[object Object]]:",Current number of clients:0
5,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:390>,VIDEO,"[disconnectPreviousConnections, Name:mitump1096: NewId:4702111234508538223: retryCounter:00-00-00-00-00-00-00-E0: NewIP:182.73.164.133: NewMacAddress:[object Object]]:",Exited Function
6,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:390>,VIDEO,"[disconnectPreviousConnections, Name:mitump1096_flix: NewId:4702111234508538223: retryCounter:00-00-00-00-00-00-00-E0: NewIP:182.73.164.133: NewMacAddress:[object Object]]:",Entered Function
7,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:390>,VIDEO,"[disconnectPreviousConnections, Name:mitump1096_flix: NewId:4702111234508538223: retryCounter:00-00-00-00-00-00-00-E0: NewIP:182.73.164.133: NewMacAddress:[object Object]]:",Current number of clients:0
8,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:390>,VIDEO,"[disconnectPreviousConnections, Name:mitump1096_flix: NewId:4702111234508538223: retryCounter:00-00-00-00-00-00-00-E0: NewIP:182.73.164.133: NewMacAddress:[object Object]]:",Exited Function
9,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",User connected to server
10,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:","Client.agent:WIN 11,7,700,224"
11,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.ip:182.73.164.133
12,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.pageUrl:
13,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
14,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
15,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
16,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
17,2017-10-28,07:39:21,10356,(s)2641173,<07:39:21:391>,VIDEO,"[onConnect, Client:4702111234508538223, 182.73.164.133, Name:mitump1096, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Exited Function
18,2017-10-28,07:47:45,10356,(s)2641173,<07:47:45:838>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
19,2017-10-28,07:56:10,10356,(s)2641173,<07:56:10:411>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
20,2017-10-28,08:04:34,10356,(s)2641173,<08:04:34:844>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
21,2017-10-28,08:12:58,10356,(s)2641173,<08:12:58:853>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
22,2017-10-28,08:21:22,10356,(s)2641173,<08:21:22:573>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
23,2017-10-28,08:29:46,10356,(s)2641173,<08:29:46:05>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
24,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Entered Function
25,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[disconnectPreviousConnections, Name:gituk1210: NewId:4702111234542092655: retryCounter:00-50-56-C0-00-08: NewIP:122.252.231.138: NewMacAddress:[object Object]]:",Entered Function
26,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[disconnectPreviousConnections, Name:gituk1210: NewId:4702111234542092655: retryCounter:00-50-56-C0-00-08: NewIP:122.252.231.138: NewMacAddress:[object Object]]:",Current number of clients:1
27,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[disconnectPreviousConnections, Name:gituk1210: NewId:4702111234542092655: retryCounter:00-50-56-C0-00-08: NewIP:122.252.231.138: NewMacAddress:[object Object]]:",Exited Function
28,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[disconnectPreviousConnections, Name:gituk1210_flix: NewId:4702111234542092655: retryCounter:00-50-56-C0-00-08: NewIP:122.252.231.138: NewMacAddress:[object Object]]:",Entered Function
29,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[disconnectPreviousConnections, Name:gituk1210_flix: NewId:4702111234542092655: retryCounter:00-50-56-C0-00-08: NewIP:122.252.231.138: NewMacAddress:[object Object]]:",Current number of clients:1
30,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:494>,VIDEO,"[disconnectPreviousConnections, Name:gituk1210_flix: NewId:4702111234542092655: retryCounter:00-50-56-C0-00-08: NewIP:122.252.231.138: NewMacAddress:[object Object]]:",Exited Function
31,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:495>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",User connected to server
32,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:495>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:","Client.agent:WIN 11,7,700,224"
33,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:495>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Client.ip:122.252.231.138
34,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:495>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Client.pageUrl:
35,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:495>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
36,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:495>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
37,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:496>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Client.virtualKey:
38,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:496>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Client.virtualKey:
39,2017-10-28,08:33:30,10356,(s)2641173,<08:33:30:496>,VIDEO,"[onConnect, Client:4702111234542092655, 122.252.231.138, Name:gituk1210, Retry:00-50-56-C0-00-08, hardwareAddress:[object Object]]:",Exited Function
40,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Entered Function
41,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077: NewId:4702111234592424303: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Entered Function
42,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077: NewId:4702111234592424303: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Current number of clients:2
43,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077: NewId:4702111234592424303: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Exited Function
44,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077_flix: NewId:4702111234592424303: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Entered Function
45,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077_flix: NewId:4702111234592424303: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Current number of clients:2
46,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:404>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077_flix: NewId:4702111234592424303: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Exited Function
47,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",User connected to server
48,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:","Client.agent:WIN 21,0,0,174"
49,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.ip:202.88.252.51
50,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.pageUrl:
51,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
52,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
53,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.virtualKey:
54,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:405>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.virtualKey:
55,2017-10-28,08:35:27,10356,(s)2641173,<08:35:27:406>,VIDEO,"[onConnect, Client:4702111234592424303, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Exited Function
56,2017-10-28,08:37:19,10356,(s)2641173,<08:37:19:397>,VIDEO,[onDisconnect]:,"Client:- Id:4702111234592424303,Ip: 202.88.252.51, Name:fistmk1077, Stream List length: 0"
57,2017-10-28,08:37:19,10356,(s)2641173,<08:37:19:397>,VIDEO,[stopRecordingAndRenamePreviousStream]:,The The stream is: fistmk1077
58,2017-10-28,08:38:10,10356,(s)2641173,<08:38:10:106>,VIDEO,"[poll:4702111234508538223,182.73.164.133,mitump1096]:",Polled from client. Printed only once in 100 polls.
59,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:657>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Entered Function
60,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:658>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077: NewId:4702111234625978735: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Entered Function
61,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:658>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077: NewId:4702111234625978735: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Current number of clients:2
62,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:658>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077: NewId:4702111234625978735: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Exited Function
63,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:658>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077_flix: NewId:4702111234625978735: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Entered Function
64,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:658>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077_flix: NewId:4702111234625978735: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Current number of clients:2
65,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:658>,VIDEO,"[disconnectPreviousConnections, Name:fistmk1077_flix: NewId:4702111234625978735: retryCounter:38-60-77-87-25-1F: NewIP:202.88.252.51: NewMacAddress:[object Object]]:",Exited Function
66,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",User connected to server
67,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:","Client.agent:WIN 21,0,0,174"
68,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.ip:202.88.252.51
69,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.pageUrl:
70,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
71,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
72,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:659>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.virtualKey:
73,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:660>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Client.virtualKey:
74,2017-10-28,08:38:18,10356,(s)2641173,<08:38:18:660>,VIDEO,"[onConnect, Client:4702111234625978735, 202.88.252.51, Name:fistmk1077, Retry:38-60-77-87-25-1F, hardwareAddress:[object Object]]:",Exited Function
75,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:677>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Entered Function
76,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:677>,VIDEO,"[disconnectPreviousConnections, Name:gistgap1294: NewId:4702111234659533167: retryCounter:B0-83-FE-A5-1A-78: NewIP:103.90.157.27: NewMacAddress:[object Object]]:",Entered Function
77,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:677>,VIDEO,"[disconnectPreviousConnections, Name:gistgap1294: NewId:4702111234659533167: retryCounter:B0-83-FE-A5-1A-78: NewIP:103.90.157.27: NewMacAddress:[object Object]]:",Current number of clients:3
78,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:678>,VIDEO,"[disconnectPreviousConnections, Name:gistgap1294: NewId:4702111234659533167: retryCounter:B0-83-FE-A5-1A-78: NewIP:103.90.157.27: NewMacAddress:[object Object]]:",Exited Function
79,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:678>,VIDEO,"[disconnectPreviousConnections, Name:gistgap1294_flix: NewId:4702111234659533167: retryCounter:B0-83-FE-A5-1A-78: NewIP:103.90.157.27: NewMacAddress:[object Object]]:",Entered Function
80,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:678>,VIDEO,"[disconnectPreviousConnections, Name:gistgap1294_flix: NewId:4702111234659533167: retryCounter:B0-83-FE-A5-1A-78: NewIP:103.90.157.27: NewMacAddress:[object Object]]:",Current number of clients:3
81,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:678>,VIDEO,"[disconnectPreviousConnections, Name:gistgap1294_flix: NewId:4702111234659533167: retryCounter:B0-83-FE-A5-1A-78: NewIP:103.90.157.27: NewMacAddress:[object Object]]:",Exited Function
82,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",User connected to server
83,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:","Client.agent:WIN 17,0,0,188"
84,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Client.ip:103.90.157.27
85,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Client.pageUrl:
86,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
87,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
88,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Client.virtualKey:
89,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Client.virtualKey:
90,2017-10-28,08:39:59,10356,(s)2641173,<08:39:59:679>,VIDEO,"[onConnect, Client:4702111234659533167, 103.90.157.27, Name:gistgap1294, Retry:B0-83-FE-A5-1A-78, hardwareAddress:[object Object]]:",Exited Function
91,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Entered Function
92,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[disconnectPreviousConnections, Name:dcrustmh1064: NewId:4702111234693087599: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.236.46: NewMacAddress:[object Object]]:",Entered Function
93,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[disconnectPreviousConnections, Name:dcrustmh1064: NewId:4702111234693087599: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.236.46: NewMacAddress:[object Object]]:",Current number of clients:4
94,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[disconnectPreviousConnections, Name:dcrustmh1064: NewId:4702111234693087599: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.236.46: NewMacAddress:[object Object]]:",Exited Function
95,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[disconnectPreviousConnections, Name:dcrustmh1064_flix: NewId:4702111234693087599: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.236.46: NewMacAddress:[object Object]]:",Entered Function
96,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[disconnectPreviousConnections, Name:dcrustmh1064_flix: NewId:4702111234693087599: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.236.46: NewMacAddress:[object Object]]:",Current number of clients:4
97,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:995>,VIDEO,"[disconnectPreviousConnections, Name:dcrustmh1064_flix: NewId:4702111234693087599: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.236.46: NewMacAddress:[object Object]]:",Exited Function
98,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",User connected to server
99,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:","Client.agent:WIN 17,0,0,188"
100,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.ip:14.139.236.46
101,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.pageUrl:
102,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.referrer:app:/main.swf
103,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.uri:rtmp://14.139.97.82:1935/video_module/College_to_Corporate_1
104,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:996>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
105,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:997>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Client.virtualKey:
106,2017-10-28,08:40:46,10356,(s)2641173,<08:40:46:997>,VIDEO,"[onConnect, Client:4702111234693087599, 14.139.236.46, Name:dcrustmh1064, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Exited Function
107,2017-10-28,08:41:51,10356,(s)2641173,<08:41:51:899>,VIDEO,"[poll:4702111234542092655,122.252.231.138,gituk1210]:",Polled from client. Printed only once in 100 polls.
108,2017-10-28,08:43:19,10356,(s)2641173,<08:43:19:253>,VIDEO,"[onConnect, Client:4702111234726642031, 14.139.209.3, Name:nitat1133, Retry:00-00-00-00-00-00-00-E0, hardwareAddress:[object Object]]:",Entered Function
109,2017-10-28,08:43:19,10356,(s)2641173,<08:43:19:253>,VIDEO,"[disconnectPreviousConnections, Name:nitat1133: NewId:4702111234726642031: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.209.3: NewMacAddress:[object Object]]:",Entered Function
110,2017-10-28,08:43:19,10356,(s)2641173,<08:43:19:253>,VIDEO,"[disconnectPreviousConnections, Name:nitat1133: NewId:4702111234726642031: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.209.3: NewMacAddress:[object Object]]:",Current number of clients:5
111,2017-10-28,08:43:19,10356,(s)2641173,<08:43:19:253>,VIDEO,"[disconnectPreviousConnections, Name:nitat1133: NewId:4702111234726642031: retryCounter:00-00-00-00-00-00-00-E0: NewIP:14.139.209.3: NewMacAddress:[object Object]]:",Exited Function
